episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
708,3.5199999999999996,12,108816,4,1.0,24,0.24,5.0,1,0,0,0,0,17.0,14.0,18.0,10.0,3,10,6,17,12
709,3.3999999999999995,15,108876,4,1.0,33,0.33,8.5,1,0,0,0,0,17.0,18.0,16.0,18.0,6,16,17,12,9
710,3.119999999999999,22,108964,4,1.0,44,0.44,6.666666666666667,1,0,0,0,0,28.0,30.0,17.0,30.0,14,20,30,10,14
711,3.4799999999999995,13,109016,4,1.0,31,0.31,6.0,1,0,0,0,0,17.0,14.0,16.0,17.0,7,7,18,13,7
712,3.3199999999999994,17,109084,4,1.0,31,0.31,9.166666666666666,1,0,0,0,0,17.0,16.0,13.0,17.0,9,17,17,12,13
713,3.6399999999999997,9,109120,4,1.0,25,0.25,9.0,1,0,0,0,0,13.0,10.0,9.0,13.0,5,7,13,4,7
714,1.4399999999999977,64,109376,4,1.0,57,0.57,8.666666666666666,1,0,0,0,0,47.0,59.0,55.0,51.0,51,58,63,39,45
715,3.5199999999999996,12,109424,4,1.0,27,0.27,6.833333333333333,1,0,0,0,0,20.0,11.0,6.0,20.0,9,10,9,11,9
716,3.7199999999999998,7,109452,4,1.0,14,0.14,4.833333333333333,1,0,0,0,0,8.0,9.0,12.0,11.0,7,3,7,2,9
717,3.7199999999999998,7,109480,4,1.0,19,0.19,4.833333333333333,1,0,0,0,0,7.0,15.0,7.0,13.0,9,3,4,7,5
718,3.2399999999999993,19,109556,4,1.0,38,0.38,4.666666666666667,1,0,0,0,0,18.0,16.0,14.0,21.0,13,17,15,21,10
719,3.5599999999999996,11,109600,4,1.0,23,0.23,7.333333333333333,1,0,0,0,0,10.0,11.0,17.0,14.0,3,18,6,11,6
720,3.5999999999999996,10,109640,4,1.0,28,0.28,8.166666666666666,1,0,0,0,0,9.0,20.0,14.0,10.0,11,7,13,2,7
721,3.5999999999999996,10,109680,4,1.0,24,0.24,7.666666666666667,1,0,0,0,0,18.0,20.0,14.0,9.0,7,8,14,6,5
722,3.4399999999999995,14,109736,4,1.0,36,0.36,9.333333333333334,1,0,0,0,0,15.0,15.0,20.0,16.0,16,13,9,8,10
723,3.2799999999999994,18,109808,4,1.0,38,0.38,7.0,1,0,0,0,0,21.0,20.0,24.0,19.0,12,13,19,15,13
724,3.3999999999999995,15,109868,4,1.0,32,0.32,8.166666666666666,1,0,0,0,0,14.0,20.0,21.0,16.0,5,18,16,10,11
725,2.679999999999999,33,110000,4,1.0,46,0.46,8.166666666666666,1,0,0,0,0,27.0,34.0,33.0,34.0,22,33,26,22,29
726,3.039999999999999,24,110096,4,1.0,38,0.38,7.333333333333333,1,0,0,0,0,18.0,20.0,27.0,26.0,8,20,15,25,28
727,3.5599999999999996,11,110140,4,1.0,29,0.29,6.666666666666667,1,0,0,0,0,10.0,11.0,17.0,16.0,6,16,5,9,8
728,3.7199999999999998,7,110168,4,1.0,19,0.19,9.166666666666666,1,0,0,0,0,17.0,8.0,8.0,16.0,7,5,6,3,7
729,3.6399999999999997,9,110204,4,1.0,22,0.22,4.666666666666667,1,0,0,0,0,19.0,9.0,18.0,13.0,3,12,5,9,7
730,3.4799999999999995,13,110256,4,1.0,29,0.29,4.5,1,0,0,0,0,20.0,14.0,13.0,14.0,11,11,6,17,7
731,2.719999999999999,32,110384,4,1.0,53,0.53,9.833333333333334,1,0,0,0,0,25.0,21.0,24.0,30.0,26,27,24,22,29
732,3.76,6,110408,4,1.0,17,0.17,5.333333333333333,1,0,0,0,0,14.0,10.0,15.0,8.0,2,11,1,6,4
733,3.3599999999999994,16,110472,4,1.0,29,0.29,6.666666666666667,1,0,0,0,0,12.0,17.0,12.0,17.0,7,23,13,6,15
734,3.2799999999999994,18,110544,4,1.0,30,0.3,6.833333333333333,1,0,0,0,0,27.0,15.0,18.0,25.0,11,26,9,16,10
735,3.3999999999999995,15,110604,4,1.0,38,0.38,6.666666666666667,1,0,0,0,0,17.0,20.0,17.0,15.0,12,15,19,6,8
736,2.799999999999999,30,110724,4,1.0,44,0.44,7.166666666666667,1,0,0,0,0,21.0,25.0,41.0,32.0,17,38,21,26,18
737,3.76,6,110748,4,1.0,15,0.15,4.166666666666667,1,0,0,0,0,11.0,13.0,18.0,4.0,8,3,1,8,4
738,3.3199999999999994,17,110816,4,1.0,31,0.31,6.833333333333333,1,0,0,0,0,21.0,23.0,12.0,18.0,17,3,22,15,11
739,3.5199999999999996,12,110864,4,1.0,30,0.3,5.833333333333333,1,0,0,0,0,16.0,19.0,15.0,14.0,9,16,5,10,8
740,1.4399999999999977,64,111120,4,1.0,49,0.49,7.166666666666667,1,0,0,0,0,50.0,51.0,41.0,38.0,29,47,59,69,52
741,3.76,6,111144,4,1.0,14,0.14,1.5,1,0,0,0,0,15.0,10.0,10.0,9.0,7,3,6,2,6
742,3.6399999999999997,9,111180,4,1.0,24,0.24,7.5,1,0,0,0,0,16.0,14.0,12.0,6.0,2,12,9,5,8
743,3.7199999999999998,7,111208,4,1.0,19,0.19,5.5,1,0,0,0,0,8.0,13.0,11.0,18.0,4,8,9,2,5
744,-1.2400000000000033,131,111732,4,1.0,70,0.7,8.0,1,0,0,0,0,98.0,87.0,104.0,88.0,76,91,114,119,124
745,2.999999999999999,25,111832,4,1.0,39,0.39,9.833333333333334,1,0,0,0,0,23.0,23.0,30.0,19.0,17,13,25,18,27
746,3.3599999999999994,16,111896,4,1.0,37,0.37,7.666666666666667,1,0,0,0,0,23.0,22.0,22.0,22.0,14,13,17,9,11
747,3.76,6,111920,4,1.0,16,0.16,6.0,1,0,0,0,0,12.0,3.0,12.0,7.0,4,6,5,3,6
748,3.3999999999999995,15,111980,4,1.0,37,0.37,8.666666666666666,1,0,0,0,0,24.0,24.0,13.0,15.0,10,11,17,10,12
749,3.1599999999999993,21,112064,4,1.0,40,0.4,6.666666666666667,1,0,0,0,0,24.0,22.0,21.0,21.0,16,18,23,10,17
750,3.5599999999999996,11,112108,4,1.0,27,0.27,7.833333333333333,1,0,0,0,0,16.0,12.0,11.0,14.0,5,14,12,8,5
751,2.5199999999999987,37,112256,4,1.0,45,0.45,7.166666666666667,1,0,0,0,0,35.0,30.0,32.0,37.0,30,26,27,29,36
752,3.3999999999999995,15,112316,4,1.0,27,0.27,10.0,1,0,0,0,0,21.0,18.0,13.0,11.0,4,15,12,12,17
753,3.7199999999999998,7,112344,4,1.0,15,0.15,8.166666666666666,1,0,0,0,0,15.0,10.0,18.0,8.0,7,2,2,6,11
754,3.4399999999999995,14,112400,4,1.0,27,0.27,6.833333333333333,1,0,0,0,0,16.0,15.0,13.0,16.0,8,10,23,5,10
755,3.3999999999999995,15,112460,4,1.0,34,0.34,5.0,1,0,0,0,0,14.0,10.0,28.0,15.0,11,9,23,7,10
756,3.6399999999999997,9,112496,4,1.0,19,0.19,7.166666666666667,1,0,0,0,0,15.0,3.0,5.0,14.0,7,5,9,5,10
757,3.3199999999999994,17,112564,4,1.0,38,0.38,8.5,1,0,0,0,0,15.0,10.0,16.0,25.0,15,13,10,14,16
758,3.7199999999999998,7,112592,4,1.0,17,0.17,9.0,1,0,0,0,0,14.0,9.0,9.0,15.0,3,4,6,10,5
759,2.839999999999999,29,112708,4,1.0,57,0.57,9.666666666666666,1,0,0,0,0,24.0,25.0,35.0,28.0,26,21,27,25,17
760,3.1999999999999993,20,112788,4,1.0,36,0.36,7.0,1,0,0,0,0,26.0,21.0,22.0,19.0,12,17,15,14,22
761,3.6799999999999997,8,112820,4,1.0,18,0.18,8.0,1,0,0,0,0,8.0,9.0,12.0,9.0,2,5,8,10,7
762,3.3599999999999994,16,112884,4,1.0,24,0.24,7.166666666666667,1,0,0,0,0,16.0,23.0,15.0,19.0,15,14,15,9,11
763,3.6799999999999997,8,112916,4,1.0,17,0.17,5.5,1,0,0,0,0,9.0,8.0,7.0,8.0,5,5,7,5,10
764,3.5199999999999996,12,112964,4,1.0,27,0.27,9.5,1,0,0,0,0,16.0,14.0,14.0,16.0,11,5,9,13,10
765,3.6399999999999997,9,113000,4,1.0,24,0.24,5.5,1,0,0,0,0,15.0,9.0,12.0,6.0,4,10,5,11,6
766,3.76,6,113024,4,1.0,16,0.16,6.666666666666667,1,0,0,0,0,7.0,14.0,11.0,11.0,6,3,3,7,5
767,3.6799999999999997,8,113056,4,1.0,19,0.19,7.833333333333333,1,0,0,0,0,11.0,14.0,6.0,14.0,8,3,8,6,7
768,3.1999999999999993,20,113136,4,1.0,41,0.41,7.0,1,0,0,0,0,28.0,21.0,21.0,23.0,18,13,27,10,12
769,3.6799999999999997,8,113168,4,1.0,21,0.21,7.833333333333333,1,0,0,0,0,13.0,9.0,11.0,14.0,9,5,10,3,5
770,3.76,6,113192,4,1.0,13,0.13,8.0,1,0,0,0,0,7.0,11.0,7.0,8.0,4,6,5,4,5
771,2.959999999999999,26,113296,4,1.0,48,0.48,9.166666666666666,1,0,0,0,0,19.0,27.0,25.0,30.0,23,33,22,16,10
772,3.4399999999999995,14,113352,4,1.0,27,0.27,9.0,1,0,0,0,0,14.0,16.0,24.0,19.0,18,8,12,8,10
773,3.4799999999999995,13,113404,4,1.0,35,0.35,7.5,1,0,0,0,0,19.0,18.0,17.0,11.0,6,19,11,8,8
774,2.879999999999999,28,113516,4,1.0,40,0.4,8.333333333333334,1,0,0,0,0,25.0,27.0,20.0,25.0,13,27,30,23,19
775,3.6399999999999997,9,113552,4,1.0,24,0.24,6.666666666666667,1,0,0,0,0,16.0,17.0,10.0,17.0,8,7,12,3,6
776,3.5599999999999996,11,113596,4,1.0,29,0.29,7.166666666666667,1,0,0,0,0,12.0,10.0,19.0,12.0,8,13,11,6,6
777,3.5599999999999996,11,113640,4,1.0,30,0.3,8.166666666666666,1,0,0,0,0,11.0,17.0,11.0,21.0,10,5,11,11,7
778,3.3999999999999995,15,113700,4,1.0,30,0.3,8.333333333333334,1,0,0,0,0,14.0,13.0,27.0,23.0,8,24,7,11,10
779,2.639999999999999,34,113836,4,1.0,44,0.44,6.666666666666667,1,0,0,0,0,31.0,38.0,16.0,29.0,25,17,35,22,37
780,-5.000000000000005,200,114636,3,0.75,78,0.78,7.833333333333333,0,0,0,0,0,142.0,150.0,119.0,124.0,164,132,160,165,179
781,2.639999999999999,34,114772,4,1.0,49,0.49,6.333333333333333,1,0,0,0,0,30.0,35.0,32.0,38.0,29,28,25,28,26
782,3.1999999999999993,20,114852,4,1.0,34,0.34,5.666666666666667,1,0,0,0,0,18.0,14.0,19.0,25.0,12,12,8,35,13
783,3.6799999999999997,8,114884,4,1.0,15,0.15,7.5,1,0,0,0,0,15.0,8.0,17.0,9.0,5,8,13,1,5
784,3.3599999999999994,16,114948,4,1.0,28,0.28,6.666666666666667,1,0,0,0,0,24.0,19.0,18.0,16.0,13,14,14,8,15
785,3.5599999999999996,11,114992,4,1.0,24,0.24,7.0,1,0,0,0,0,22.0,16.0,11.0,15.0,11,7,8,11,7
786,3.7199999999999998,7,115020,4,1.0,16,0.16,9.166666666666666,1,0,0,0,0,15.0,12.0,9.0,11.0,6,2,7,4,9
787,3.119999999999999,22,115108,4,1.0,26,0.26,6.166666666666667,1,0,0,0,0,23.0,27.0,19.0,27.0,17,12,24,19,16
788,3.1599999999999993,21,115192,4,1.0,43,0.43,10.166666666666666,1,0,0,0,0,24.0,19.0,22.0,19.0,15,21,16,21,11
789,3.4399999999999995,14,115248,4,1.0,26,0.26,6.333333333333333,1,0,0,0,0,23.0,6.0,16.0,12.0,15,9,7,14,11
790,3.3599999999999994,16,115312,4,1.0,28,0.28,8.5,1,0,0,0,0,15.0,15.0,19.0,14.0,12,14,15,11,12
791,3.3599999999999994,16,115376,4,1.0,35,0.35,7.166666666666667,1,0,0,0,0,18.0,18.0,21.0,25.0,14,11,6,21,12
792,0.9199999999999978,77,115684,4,1.0,76,0.76,8.0,1,0,0,0,0,57.0,53.0,66.0,61.0,84,64,56,58,46
793,3.7199999999999998,7,115712,4,1.0,20,0.2,7.0,1,0,0,0,0,18.0,12.0,11.0,9.0,10,1,10,2,5
794,3.5999999999999996,10,115752,4,1.0,21,0.21,7.166666666666667,1,0,0,0,0,18.0,8.0,13.0,8.0,5,5,16,7,7
795,3.039999999999999,24,115848,4,1.0,43,0.43,9.5,1,0,0,0,0,16.0,16.0,17.0,27.0,22,19,13,15,27
796,2.559999999999999,36,115992,4,1.0,55,0.55,8.333333333333334,1,0,0,0,0,25.0,38.0,35.0,35.0,46,22,41,23,12
797,1.3999999999999977,65,116252,4,1.0,73,0.73,7.0,1,0,0,0,0,63.0,62.0,51.0,50.0,70,55,56,45,34
798,3.6399999999999997,9,116288,4,1.0,17,0.17,5.5,1,0,0,0,0,9.0,18.0,13.0,11.0,12,5,7,5,7
799,3.5999999999999996,10,116328,4,1.0,23,0.23,8.166666666666666,1,0,0,0,0,15.0,12.0,11.0,10.0,3,16,8,7,6
800,3.8,5,116348,4,1.0,13,0.13,7.666666666666667,1,0,0,0,0,8.0,14.0,7.0,14.0,4,5,4,3,4
801,3.2399999999999993,19,116424,4,1.0,40,0.4,6.5,1,0,0,0,0,20.0,17.0,20.0,24.0,16,10,11,25,14
802,3.6399999999999997,9,116460,4,1.0,21,0.21,8.166666666666666,1,0,0,0,0,12.0,18.0,9.0,9.0,2,11,8,8,7
803,3.5599999999999996,11,116504,4,1.0,22,0.22,5.666666666666667,1,0,0,0,0,17.0,13.0,12.0,19.0,6,12,4,11,11
804,3.1999999999999993,20,116584,4,1.0,45,0.45,6.833333333333333,1,0,0,0,0,27.0,16.0,16.0,16.0,16,19,20,12,13
805,3.7199999999999998,7,116612,4,1.0,19,0.19,9.0,1,0,0,0,0,10.0,11.0,9.0,5.0,4,8,8,3,5
806,3.5999999999999996,10,116652,4,1.0,20,0.2,8.0,1,0,0,0,0,14.0,11.0,15.0,12.0,3,13,6,8,10
807,3.079999999999999,23,116744,4,1.0,31,0.31,8.333333333333334,1,0,0,0,0,18.0,16.0,20.0,18.0,18,15,16,26,17
808,3.3999999999999995,15,116804,4,1.0,31,0.31,6.166666666666667,1,0,0,0,0,18.0,15.0,22.0,28.0,4,27,7,13,9
809,3.76,6,116828,4,1.0,12,0.12,5.833333333333333,1,0,0,0,0,11.0,10.0,9.0,16.0,7,6,3,4,4
810,3.7199999999999998,7,116856,4,1.0,16,0.16,8.5,1,0,0,0,0,8.0,11.0,18.0,3.0,10,5,3,6,4
811,3.7199999999999998,7,116884,4,1.0,20,0.2,7.5,1,0,0,0,0,13.0,14.0,5.0,8.0,8,5,6,3,6
812,3.8,5,116904,4,1.0,13,0.13,7.666666666666667,1,0,0,0,0,11.0,10.0,3.0,9.0,3,5,3,5,4
813,2.0399999999999987,49,117100,4,1.0,70,0.7,5.833333333333333,1,0,0,0,0,44.0,42.0,42.0,49.0,45,40,37,47,27
814,3.6799999999999997,8,117132,4,1.0,14,0.14,4.666666666666667,1,0,0,0,0,8.0,15.0,14.0,12.0,8,4,11,2,7
815,3.6399999999999997,9,117168,4,1.0,20,0.2,8.0,1,0,0,0,0,11.0,14.0,20.0,9.0,6,6,10,8,6
816,3.5999999999999996,10,117208,4,1.0,23,0.23,8.0,1,0,0,0,0,13.0,10.0,14.0,13.0,9,8,6,10,7
817,2.5999999999999988,35,117348,4,1.0,48,0.48,7.0,1,0,0,0,0,33.0,29.0,29.0,35.0,33,34,24,27,22
818,1.6799999999999986,58,117580,4,1.0,52,0.52,8.833333333333334,1,0,0,0,0,48.0,41.0,47.0,43.0,46,62,41,40,43
819,1.799999999999998,55,117800,4,1.0,57,0.57,8.666666666666666,1,0,0,0,0,43.0,53.0,53.0,48.0,40,56,58,34,32
820,2.0799999999999987,48,117992,4,1.0,60,0.6,7.833333333333333,1,0,0,0,0,40.0,42.0,41.0,48.0,35,48,42,42,25
821,3.6799999999999997,8,118024,4,1.0,19,0.19,5.833333333333333,1,0,0,0,0,12.0,11.0,15.0,14.0,4,14,5,4,5
822,3.5599999999999996,11,118068,4,1.0,26,0.26,6.166666666666667,1,0,0,0,0,12.0,16.0,19.0,13.0,13,5,10,10,6
823,3.8,5,118088,4,1.0,13,0.13,7.5,1,0,0,0,0,11.0,7.0,9.0,13.0,1,5,4,4,6
824,3.4799999999999995,13,118140,4,1.0,25,0.25,8.333333333333334,1,0,0,0,0,11.0,15.0,15.0,20.0,5,10,14,14,9
825,3.4399999999999995,14,118196,4,1.0,35,0.35,4.833333333333333,1,0,0,0,0,26.0,20.0,19.0,20.0,12,16,10,13,5
826,2.999999999999999,25,118296,4,1.0,34,0.34,7.166666666666667,1,0,0,0,0,18.0,20.0,24.0,24.0,20,19,20,18,23
827,3.6799999999999997,8,118328,4,1.0,18,0.18,2.3333333333333335,1,0,0,0,0,16.0,6.0,11.0,12.0,11,4,11,2,4
828,3.7199999999999998,7,118356,4,1.0,20,0.2,4.333333333333333,1,0,0,0,0,10.0,8.0,14.0,6.0,1,9,2,12,4
829,3.6399999999999997,9,118392,4,1.0,18,0.18,7.833333333333333,1,0,0,0,0,15.0,11.0,7.0,10.0,6,14,2,8,6
830,3.7199999999999998,7,118420,4,1.0,16,0.16,7.166666666666667,1,0,0,0,0,11.0,14.0,11.0,12.0,6,4,7,4,7
831,3.84,4,118436,4,1.0,10,0.1,4.5,1,0,0,0,0,2.0,10.0,11.0,9.0,5,0,1,4,6
832,3.4799999999999995,13,118488,4,1.0,36,0.36,9.0,1,0,0,0,0,11.0,17.0,10.0,13.0,5,11,11,13,12
833,3.039999999999999,24,118584,4,1.0,48,0.48,7.333333333333333,1,0,0,0,0,21.0,26.0,30.0,33.0,24,28,21,15,8
834,3.6399999999999997,9,118620,4,1.0,18,0.18,9.666666666666666,1,0,0,0,0,9.0,11.0,15.0,13.0,4,7,10,6,9
835,3.4799999999999995,13,118672,4,1.0,27,0.27,8.666666666666666,1,0,0,0,0,17.0,25.0,18.0,12.0,10,8,18,8,8
836,2.999999999999999,25,118772,4,1.0,43,0.43,9.333333333333334,1,0,0,0,0,20.0,27.0,11.0,30.0,25,23,19,15,18
837,3.4399999999999995,14,118828,4,1.0,30,0.3,8.166666666666666,1,0,0,0,0,12.0,20.0,16.0,13.0,17,10,6,11,12
838,3.3999999999999995,15,118888,4,1.0,35,0.35,9.5,1,0,0,0,0,15.0,14.0,21.0,20.0,19,11,18,5,7
839,3.4399999999999995,14,118944,4,1.0,31,0.31,7.666666666666667,1,0,0,0,0,15.0,15.0,17.0,18.0,12,8,12,10,14
840,3.5199999999999996,12,118992,4,1.0,23,0.23,8.666666666666666,1,0,0,0,0,17.0,13.0,12.0,8.0,14,14,7,4,9
841,3.2399999999999993,19,119068,4,1.0,28,0.28,8.333333333333334,1,0,0,0,0,14.0,15.0,19.0,16.0,9,25,16,6,20
842,3.1599999999999993,21,119152,4,1.0,39,0.39,6.333333333333333,1,0,0,0,0,19.0,21.0,23.0,15.0,13,14,15,20,22
843,-0.20000000000000262,105,119572,4,1.0,63,0.63,7.833333333333333,1,0,0,0,0,88.0,67.0,76.0,70.0,94,104,81,71,70
844,3.6399999999999997,9,119608,4,1.0,25,0.25,5.5,1,0,0,0,0,11.0,13.0,11.0,23.0,7,8,11,3,7
845,3.6399999999999997,9,119644,4,1.0,25,0.25,6.666666666666667,1,0,0,0,0,15.0,7.0,15.0,10.0,5,9,2,13,7
846,3.5199999999999996,12,119692,4,1.0,24,0.24,9.166666666666666,1,0,0,0,0,16.0,13.0,15.0,13.0,11,8,11,9,9
847,3.5999999999999996,10,119732,4,1.0,24,0.24,7.333333333333333,1,0,0,0,0,12.0,13.0,16.0,12.0,7,5,16,5,7
848,3.5999999999999996,10,119772,4,1.0,24,0.24,7.833333333333333,1,0,0,0,0,12.0,16.0,15.0,12.0,14,3,12,5,6
849,3.4399999999999995,14,119828,4,1.0,33,0.33,8.333333333333334,1,0,0,0,0,17.0,20.0,15.0,15.0,9,11,20,6,10
850,3.3999999999999995,15,119888,4,1.0,28,0.28,7.5,1,0,0,0,0,15.0,11.0,16.0,11.0,14,11,7,17,11
851,3.5199999999999996,12,119936,4,1.0,24,0.24,7.833333333333333,1,0,0,0,0,21.0,10.0,10.0,15.0,7,13,10,8,10
852,3.2799999999999994,18,120008,4,1.0,38,0.38,7.833333333333333,1,0,0,0,0,24.0,18.0,16.0,26.0,14,18,6,23,11
853,3.5599999999999996,11,120052,4,1.0,29,0.29,7.0,1,0,0,0,0,10.0,18.0,10.0,15.0,16,6,9,7,6
854,3.119999999999999,22,120140,4,1.0,36,0.36,6.5,1,0,0,0,0,13.0,24.0,25.0,17.0,24,9,19,18,18
855,3.1999999999999993,20,120220,4,1.0,34,0.34,7.166666666666667,1,0,0,0,0,24.0,19.0,20.0,19.0,13,21,12,20,14
856,3.4799999999999995,13,120272,4,1.0,29,0.29,8.166666666666666,1,0,0,0,0,15.0,17.0,10.0,14.0,12,7,8,16,9
857,3.5199999999999996,12,120320,4,1.0,23,0.23,7.333333333333333,1,0,0,0,0,19.0,14.0,19.0,17.0,11,9,9,5,14
858,3.76,6,120344,4,1.0,15,0.15,8.333333333333334,1,0,0,0,0,13.0,7.0,2.0,8.0,7,2,5,2,8
859,3.5599999999999996,11,120388,4,1.0,25,0.25,8.0,1,0,0,0,0,17.0,10.0,17.0,12.0,3,13,8,9,11
860,3.4799999999999995,13,120440,4,1.0,28,0.28,6.833333333333333,1,0,0,0,0,10.0,10.0,22.0,15.0,3,16,6,14,13
861,1.0399999999999978,74,120736,4,1.0,58,0.58,7.833333333333333,1,0,0,0,0,58.0,57.0,45.0,66.0,49,86,50,60,51
862,3.2799999999999994,18,120808,4,1.0,32,0.32,6.833333333333333,1,0,0,0,0,16.0,20.0,18.0,22.0,12,16,12,15,17
863,3.76,6,120832,4,1.0,19,0.19,5.666666666666667,1,0,0,0,0,9.0,5.0,9.0,16.0,1,7,8,4,4
864,3.76,6,120856,4,1.0,15,0.15,9.5,1,0,0,0,0,9.0,7.0,12.0,11.0,7,3,4,4,6
865,3.6399999999999997,9,120892,4,1.0,21,0.21,8.333333333333334,1,0,0,0,0,6.0,10.0,14.0,15.0,3,16,3,4,10
866,3.7199999999999998,7,120920,4,1.0,16,0.16,8.333333333333334,1,0,0,0,0,10.0,11.0,11.0,10.0,4,5,10,2,7
867,3.8,5,120940,4,1.0,13,0.13,6.666666666666667,1,0,0,0,0,8.0,13.0,11.0,6.0,3,5,3,4,5
868,3.5199999999999996,12,120988,4,1.0,26,0.26,7.666666666666667,1,0,0,0,0,10.0,19.0,5.0,20.0,6,10,5,15,12
869,3.4799999999999995,13,121040,4,1.0,24,0.24,8.5,1,0,0,0,0,11.0,14.0,10.0,10.0,12,7,17,10,6
870,3.6399999999999997,9,121076,4,1.0,17,0.17,7.166666666666667,1,0,0,0,0,8.0,12.0,21.0,13.0,9,7,7,4,9
871,3.5199999999999996,12,121124,4,1.0,32,0.32,8.833333333333334,1,0,0,0,0,19.0,22.0,17.0,18.0,14,11,14,4,5
872,3.5999999999999996,10,121164,4,1.0,25,0.25,10.166666666666666,1,0,0,0,0,13.0,11.0,20.0,8.0,8,11,7,8,6
873,3.1999999999999993,20,121244,4,1.0,37,0.37,6.5,1,0,0,0,0,25.0,20.0,19.0,22.0,15,24,11,13,17
874,3.7199999999999998,7,121272,4,1.0,19,0.19,9.5,1,0,0,0,0,6.0,5.0,8.0,9.0,5,4,7,3,9
875,3.2799999999999994,18,121344,4,1.0,32,0.32,8.333333333333334,1,0,0,0,0,19.0,20.0,19.0,13.0,14,15,11,13,19
876,3.3199999999999994,17,121412,4,1.0,31,0.31,7.5,1,0,0,0,0,23.0,15.0,20.0,19.0,23,18,5,12,10
877,2.5199999999999987,37,121560,4,1.0,46,0.46,7.166666666666667,1,0,0,0,0,21.0,37.0,35.0,23.0,25,52,21,20,30
878,-5.000000000000005,200,122360,3,0.75,59,0.59,6.5,0,0,0,0,0,123.0,138.0,117.0,138.0,158,297,119,97,129
879,3.5999999999999996,10,122400,4,1.0,21,0.21,7.833333333333333,1,0,0,0,0,12.0,16.0,11.0,15.0,12,9,6,6,7
880,3.4799999999999995,13,122452,4,1.0,31,0.31,8.166666666666666,1,0,0,0,0,9.0,20.0,18.0,13.0,9,17,10,7,9
881,2.0799999999999983,48,122644,4,1.0,45,0.45,8.833333333333334,1,0,0,0,0,49.0,37.0,37.0,35.0,42,50,25,38,37
882,3.76,6,122668,4,1.0,16,0.16,8.833333333333334,1,0,0,0,0,11.0,8.0,12.0,13.0,7,3,1,6,7
883,3.7199999999999998,7,122696,4,1.0,18,0.18,8.5,1,0,0,0,0,6.0,21.0,12.0,13.0,7,6,5,4,6
884,3.2799999999999994,18,122768,4,1.0,35,0.35,8.333333333333334,1,0,0,0,0,19.0,23.0,13.0,20.0,11,21,8,14,18
885,3.3999999999999995,15,122828,4,1.0,28,0.28,8.833333333333334,1,0,0,0,0,20.0,19.0,18.0,16.0,12,18,12,7,11
886,3.5599999999999996,11,122872,4,1.0,23,0.23,8.0,1,0,0,0,0,23.0,8.0,15.0,13.0,8,12,5,10,9
887,3.2799999999999994,18,122944,4,1.0,33,0.33,10.0,1,0,0,0,0,17.0,20.0,21.0,26.0,16,12,10,15,19
888,3.5599999999999996,11,122988,4,1.0,24,0.24,7.333333333333333,1,0,0,0,0,9.0,13.0,13.0,23.0,2,14,4,12,12
889,3.5999999999999996,10,123028,4,1.0,22,0.22,9.833333333333334,1,0,0,0,0,21.0,10.0,7.0,15.0,5,15,4,7,9
890,3.7199999999999998,7,123056,4,1.0,18,0.18,6.333333333333333,1,0,0,0,0,5.0,14.0,14.0,14.0,7,6,0,10,5
891,3.4399999999999995,14,123112,4,1.0,27,0.27,7.5,1,0,0,0,0,9.0,10.0,18.0,24.0,8,14,8,13,13
892,3.1599999999999993,21,123196,4,1.0,34,0.34,5.0,1,0,0,0,0,17.0,15.0,20.0,23.0,11,20,17,16,20
893,3.76,6,123220,4,1.0,18,0.18,6.5,1,0,0,0,0,13.0,11.0,6.0,5.0,7,4,7,2,4
894,3.6799999999999997,8,123252,4,1.0,20,0.2,8.333333333333334,1,0,0,0,0,11.0,7.0,14.0,11.0,9,5,6,7,5
895,3.3599999999999994,16,123316,4,1.0,30,0.3,8.166666666666666,1,0,0,0,0,20.0,22.0,18.0,19.0,14,22,8,10,10
896,1.9999999999999982,50,123516,4,1.0,55,0.55,8.0,1,0,0,0,0,39.0,46.0,36.0,50.0,44,43,38,31,44
897,3.5999999999999996,10,123556,4,1.0,24,0.24,8.166666666666666,1,0,0,0,0,18.0,13.0,14.0,14.0,7,8,10,7,8
898,3.5199999999999996,12,123604,4,1.0,25,0.25,5.833333333333333,1,0,0,0,0,16.0,23.0,10.0,9.0,11,12,7,9,9
899,2.759999999999999,31,123728,4,1.0,53,0.53,5.333333333333333,1,0,0,0,0,29.0,30.0,26.0,26.0,22,36,27,13,26
900,3.8,5,123748,4,1.0,10,0.1,6.666666666666667,1,0,0,0,0,17.0,13.0,10.0,8.0,4,3,2,5,6
901,3.3599999999999994,16,123812,4,1.0,39,0.39,11.166666666666666,1,0,0,0,0,15.0,16.0,17.0,11.0,12,11,13,14,14
902,3.76,6,123836,4,1.0,15,0.15,10.0,1,0,0,0,0,12.0,8.0,14.0,7.0,7,5,4,3,5
903,3.079999999999999,23,123928,4,1.0,44,0.44,9.0,1,0,0,0,0,23.0,26.0,24.0,23.0,15,27,13,16,21
904,3.7199999999999998,7,123956,4,1.0,20,0.2,6.166666666666667,1,0,0,0,0,9.0,18.0,9.0,9.0,5,4,12,0,7
