episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
186,3.1999999999999993,20,46460,4,1.0,36,0.36,1.3333333333333333,1,0,0,0,0,25.0,19.0,27.0,22.0,5,31,7,15,22
187,1.879999999999999,53,46672,4,1.0,41,0.41,1.0,1,0,0,0,0,41.0,51.0,34.0,30.0,28,44,22,41,77
188,2.88,28,46784,4,1.0,34,0.34,0.5,1,0,0,0,0,33.0,28.0,24.0,22.0,37,8,22,19,26
189,2.879999999999999,28,46896,4,1.0,34,0.34,1.5,1,0,0,0,0,20.0,31.0,19.0,28.0,22,14,26,14,36
190,3.5599999999999996,11,46940,4,1.0,22,0.22,1.0,1,0,0,0,0,8.0,11.0,9.0,9.0,2,14,2,10,16
191,2.7999999999999994,30,47060,4,1.0,39,0.39,4.0,1,0,0,0,0,26.0,28.0,23.0,21.0,11,26,19,22,42
192,3.2399999999999993,19,47136,4,1.0,30,0.3,3.0,1,0,0,0,0,27.0,15.0,17.0,13.0,10,16,9,18,23
193,3.5999999999999996,10,47176,4,1.0,23,0.23,1.1666666666666667,1,0,0,0,0,14.0,14.0,15.0,8.0,2,12,0,18,8
194,3.3599999999999994,16,47240,4,1.0,28,0.28,4.333333333333333,1,0,0,0,0,16.0,14.0,20.0,25.0,4,18,13,12,17
195,3.4799999999999995,13,47292,4,1.0,25,0.25,1.0,1,0,0,0,0,18.0,11.0,16.0,13.0,2,14,0,22,14
196,3.1599999999999993,21,47376,4,1.0,37,0.37,4.0,1,0,0,0,0,19.0,16.0,19.0,24.0,11,11,26,8,28
197,3.3599999999999994,16,47440,4,1.0,34,0.34,1.6666666666666667,1,0,0,0,0,15.0,19.0,18.0,16.0,9,17,3,23,12
198,2.7999999999999994,30,47560,4,1.0,46,0.46,1.0,1,0,0,0,0,31.0,33.0,16.0,30.0,19,30,9,30,32
199,2.88,28,47672,4,1.0,37,0.37,0.6666666666666666,1,0,0,0,0,29.0,38.0,29.0,26.0,33,8,22,34,15
200,2.84,29,47788,4,1.0,32,0.32,1.8333333333333333,1,0,0,0,0,22.0,32.0,19.0,22.0,14,23,18,19,42
201,3.2399999999999993,19,47864,4,1.0,32,0.32,3.6666666666666665,1,0,0,0,0,25.0,10.0,19.0,19.0,5,23,20,4,24
202,3.2399999999999993,19,47940,4,1.0,34,0.34,3.5,1,0,0,0,0,18.0,17.0,22.0,22.0,25,7,14,4,26
203,3.3999999999999995,15,48000,4,1.0,28,0.28,3.0,1,0,0,0,0,16.0,20.0,13.0,20.0,7,19,13,5,16
204,3.1599999999999993,21,48084,4,1.0,31,0.31,0.5,1,0,0,0,0,23.0,22.0,15.0,21.0,6,24,14,22,18
205,3.3199999999999994,17,48152,4,1.0,26,0.26,0.0,1,0,0,0,0,25.0,23.0,21.0,16.0,4,22,11,15,16
206,2.7199999999999993,32,48280,4,1.0,43,0.43,0.5,1,0,0,0,0,33.0,31.0,27.0,26.0,27,14,23,35,29
207,2.999999999999999,25,48380,4,1.0,44,0.44,1.0,1,0,0,0,0,24.0,24.0,25.0,14.0,5,25,27,12,31
208,3.079999999999999,23,48472,4,1.0,28,0.28,0.5,1,0,0,0,0,24.0,27.0,25.0,23.0,6,30,7,26,23
209,3.3199999999999994,17,48540,4,1.0,33,0.33,1.0,1,0,0,0,0,20.0,21.0,18.0,22.0,1,28,5,11,23
210,3.2399999999999993,19,48616,4,1.0,33,0.33,2.3333333333333335,1,0,0,0,0,16.0,22.0,11.0,25.0,2,18,5,28,23
211,2.959999999999999,26,48720,4,1.0,40,0.4,1.1666666666666667,1,0,0,0,0,21.0,29.0,25.0,32.0,6,27,19,12,40
212,2.799999999999999,30,48840,4,1.0,50,0.5,0.5,1,0,0,0,0,31.0,29.0,28.0,30.0,17,34,24,11,34
213,3.1999999999999993,20,48920,4,1.0,42,0.42,1.5,1,0,0,0,0,16.0,16.0,21.0,25.0,26,7,21,5,21
214,3.4799999999999995,13,48972,4,1.0,22,0.22,0.5,1,0,0,0,0,21.0,18.0,17.0,14.0,20,4,15,4,9
215,3.1599999999999993,21,49056,4,1.0,42,0.42,4.166666666666667,1,0,0,0,0,19.0,18.0,14.0,21.0,14,22,9,9,30
216,3.2799999999999994,18,49128,4,1.0,23,0.23,0.0,1,0,0,0,0,18.0,16.0,16.0,19.0,28,9,7,11,17
217,2.919999999999999,27,49236,4,1.0,49,0.49,2.1666666666666665,1,0,0,0,0,22.0,22.0,31.0,30.0,17,29,8,30,24
218,3.1599999999999993,21,49320,4,1.0,44,0.44,1.6666666666666667,1,0,0,0,0,25.0,29.0,31.0,26.0,13,32,2,24,13
219,3.1999999999999993,20,49400,4,1.0,29,0.29,1.1666666666666667,1,0,0,0,0,28.0,18.0,15.0,18.0,19,13,7,22,19
220,3.1999999999999997,20,49480,4,1.0,31,0.31,2.6666666666666665,1,0,0,0,0,17.0,25.0,16.0,9.0,7,15,17,10,31
221,3.2399999999999993,19,49556,4,1.0,26,0.26,2.3333333333333335,1,0,0,0,0,17.0,15.0,18.0,10.0,12,17,6,14,27
222,2.3199999999999985,42,49724,4,1.0,42,0.42,0.5,1,0,0,0,0,25.0,29.0,27.0,26.0,16,41,39,7,65
223,3.5199999999999996,12,49772,4,1.0,27,0.27,6.833333333333333,1,0,0,0,0,19.0,11.0,19.0,23.0,11,6,11,5,15
224,3.3199999999999994,17,49840,4,1.0,26,0.26,0.0,1,0,0,0,0,17.0,21.0,17.0,14.0,5,22,17,4,20
225,3.4399999999999995,14,49896,4,1.0,31,0.31,2.0,1,0,0,0,0,16.0,14.0,20.0,14.0,21,6,10,6,13
226,2.6799999999999993,33,50028,4,1.0,48,0.48,1.1666666666666667,1,0,0,0,0,22.0,29.0,27.0,33.0,29,19,18,22,44
227,3.3999999999999995,15,50088,4,1.0,22,0.22,3.8333333333333335,1,0,0,0,0,20.0,12.0,14.0,14.0,6,9,17,7,21
228,2.92,27,50196,4,1.0,35,0.35,6.0,1,0,0,0,0,26.0,19.0,21.0,25.0,8,26,20,17,37
229,3.5199999999999996,12,50244,4,1.0,21,0.21,1.3333333333333333,1,0,0,0,0,15.0,19.0,13.0,15.0,16,4,15,2,11
230,3.3199999999999994,17,50312,4,1.0,32,0.32,2.0,1,0,0,0,0,18.0,8.0,18.0,18.0,4,20,13,2,29
231,3.3599999999999994,16,50376,4,1.0,32,0.32,1.6666666666666667,1,0,0,0,0,17.0,15.0,9.0,19.0,9,9,3,25,18
232,3.079999999999999,23,50468,4,1.0,37,0.37,0.6666666666666666,1,0,0,0,0,22.0,26.0,25.0,25.0,26,8,17,21,20
233,2.799999999999999,30,50588,4,1.0,39,0.39,0.0,1,0,0,0,0,22.0,28.0,35.0,27.0,35,16,10,32,27
234,3.079999999999999,23,50680,4,1.0,38,0.38,1.3333333333333333,1,0,0,0,0,30.0,30.0,33.0,23.0,33,22,9,18,10
235,3.2399999999999993,19,50756,4,1.0,29,0.29,1.3333333333333333,1,0,0,0,0,17.0,13.0,18.0,14.0,4,13,24,6,29
236,3.079999999999999,23,50848,4,1.0,41,0.41,0.0,1,0,0,0,0,26.0,20.0,30.0,26.0,23,13,31,3,22
237,3.3599999999999994,16,50912,4,1.0,29,0.29,4.166666666666667,1,0,0,0,0,27.0,18.0,21.0,19.0,19,8,11,13,13
238,3.3199999999999994,17,50980,4,1.0,30,0.3,1.5,1,0,0,0,0,15.0,19.0,15.0,21.0,3,18,20,7,20
239,2.999999999999999,25,51080,4,1.0,37,0.37,0.5,1,0,0,0,0,29.0,25.0,20.0,22.0,29,7,16,31,17
240,3.5999999999999996,10,51120,4,1.0,17,0.17,5.0,1,0,0,0,0,11.0,8.0,15.0,13.0,2,9,6,4,19
241,3.76,6,51144,4,1.0,13,0.13,3.6666666666666665,1,0,0,0,0,6.0,14.0,9.0,9.0,2,6,3,5,8
242,3.5199999999999996,12,51192,4,1.0,29,0.29,2.0,1,0,0,0,0,9.0,16.0,15.0,12.0,3,19,6,9,11
243,3.4399999999999995,14,51248,4,1.0,37,0.37,1.3333333333333333,1,0,0,0,0,23.0,14.0,21.0,16.0,3,18,0,27,8
244,3.5999999999999996,10,51288,4,1.0,25,0.25,2.0,1,0,0,0,0,19.0,7.0,16.0,10.0,5,8,0,18,9
245,3.4399999999999995,14,51344,4,1.0,25,0.25,3.6666666666666665,1,0,0,0,0,20.0,13.0,18.0,9.0,5,14,7,7,23
246,3.3599999999999994,16,51408,4,1.0,27,0.27,2.0,1,0,0,0,0,18.0,21.0,17.0,14.0,25,9,6,12,12
247,3.079999999999999,23,51500,4,1.0,30,0.3,1.8333333333333333,1,0,0,0,0,28.0,23.0,16.0,26.0,24,4,13,28,23
248,3.5199999999999996,12,51548,4,1.0,24,0.24,2.0,1,0,0,0,0,14.0,19.0,15.0,9.0,4,8,8,10,18
249,3.079999999999999,23,51640,4,1.0,30,0.3,4.166666666666667,1,0,0,0,0,18.0,18.0,18.0,15.0,27,8,15,15,27
250,3.2399999999999993,19,51716,4,1.0,37,0.37,2.1666666666666665,1,0,0,0,0,19.0,18.0,22.0,19.0,10,25,14,8,19
251,3.2799999999999994,18,51788,4,1.0,29,0.29,0.0,1,0,0,0,0,23.0,20.0,17.0,21.0,4,41,3,12,12
252,3.2399999999999998,19,51864,4,1.0,32,0.32,0.0,1,0,0,0,0,18.0,16.0,30.0,22.0,15,12,23,8,18
253,3.3599999999999994,16,51928,4,1.0,34,0.34,2.1666666666666665,1,0,0,0,0,22.0,23.0,15.0,13.0,4,11,24,10,15
254,2.959999999999999,26,52032,4,1.0,49,0.49,2.0,1,0,0,0,0,25.0,20.0,26.0,30.0,27,9,30,11,27
255,3.119999999999999,22,52120,4,1.0,37,0.37,6.666666666666667,1,0,0,0,0,20.0,17.0,27.0,20.0,14,14,15,16,29
256,3.1999999999999993,20,52200,4,1.0,37,0.37,1.0,1,0,0,0,0,24.0,22.0,14.0,28.0,24,5,28,6,17
257,3.3199999999999994,17,52268,4,1.0,45,0.45,2.1666666666666665,1,0,0,0,0,26.0,29.0,24.0,18.0,24,2,26,7,9
258,2.919999999999999,27,52376,4,1.0,43,0.43,2.5,1,0,0,0,0,20.0,23.0,29.0,18.0,15,20,8,24,41
259,3.039999999999999,24,52472,4,1.0,32,0.32,1.0,1,0,0,0,0,22.0,27.0,22.0,26.0,9,33,11,13,30
260,3.5199999999999996,12,52520,4,1.0,21,0.21,1.1666666666666667,1,0,0,0,0,9.0,13.0,11.0,12.0,4,13,0,17,14
261,3.5199999999999996,12,52568,4,1.0,26,0.26,3.0,1,0,0,0,0,20.0,17.0,16.0,14.0,0,18,6,11,13
262,3.1999999999999993,20,52648,4,1.0,22,0.22,0.6666666666666666,1,0,0,0,0,27.0,17.0,22.0,22.0,18,6,29,5,22
263,3.1999999999999993,20,52728,4,1.0,34,0.34,3.8333333333333335,1,0,0,0,0,22.0,19.0,19.0,29.0,6,17,21,10,26
264,3.3999999999999995,15,52788,4,1.0,29,0.29,0.5,1,0,0,0,0,15.0,16.0,14.0,17.0,10,14,10,8,18
265,3.5999999999999996,10,52828,4,1.0,16,0.16,3.1666666666666665,1,0,0,0,0,14.0,7.0,9.0,6.0,4,8,8,5,15
266,2.8799999999999994,28,52940,4,1.0,37,0.37,0.5,1,0,0,0,0,29.0,26.0,18.0,31.0,20,26,10,24,32
267,3.4399999999999995,14,52996,4,1.0,24,0.24,3.5,1,0,0,0,0,16.0,16.0,17.0,7.0,10,9,1,19,17
268,3.3999999999999995,15,53056,4,1.0,28,0.28,3.0,1,0,0,0,0,7.0,13.0,13.0,18.0,9,23,8,1,19
269,3.2799999999999994,18,53128,4,1.0,31,0.31,5.166666666666667,1,0,0,0,0,13.0,15.0,19.0,18.0,4,14,16,4,34
270,3.4399999999999995,14,53184,4,1.0,33,0.33,1.6666666666666667,1,0,0,0,0,10.0,15.0,19.0,17.0,4,20,15,4,13
271,3.5199999999999996,12,53232,4,1.0,28,0.28,4.166666666666667,1,0,0,0,0,16.0,16.0,19.0,12.0,16,5,13,8,6
272,2.959999999999999,26,53336,4,1.0,42,0.42,1.1666666666666667,1,0,0,0,0,16.0,22.0,14.0,18.0,6,29,19,6,44
273,3.2399999999999993,19,53412,4,1.0,37,0.37,5.166666666666667,1,0,0,0,0,17.0,20.0,14.0,19.0,17,10,17,10,22
274,3.4799999999999995,13,53464,4,1.0,29,0.29,2.1666666666666665,1,0,0,0,0,13.0,16.0,16.0,11.0,2,22,1,13,14
275,3.2799999999999994,18,53536,4,1.0,24,0.24,0.6666666666666666,1,0,0,0,0,16.0,25.0,14.0,28.0,4,19,6,29,14
276,2.759999999999999,31,53660,4,1.0,35,0.35,1.5,1,0,0,0,0,26.0,27.0,30.0,22.0,20,29,31,5,39
277,2.839999999999999,29,53776,4,1.0,39,0.39,0.6666666666666666,1,0,0,0,0,27.0,14.0,26.0,36.0,18,31,6,32,29
278,2.999999999999999,25,53876,4,1.0,43,0.43,4.833333333333333,1,0,0,0,0,25.0,20.0,16.0,32.0,12,28,10,10,40
279,3.3999999999999995,15,53936,4,1.0,24,0.24,0.0,1,0,0,0,0,18.0,18.0,16.0,19.0,22,4,14,10,10
280,3.3999999999999995,15,53996,4,1.0,31,0.31,1.6666666666666667,1,0,0,0,0,22.0,12.0,13.0,19.0,9,12,24,3,12
281,3.1999999999999993,20,54076,4,1.0,34,0.34,0.0,1,0,0,0,0,23.0,17.0,22.0,22.0,26,14,6,18,16
282,2.7599999999999993,31,54200,4,1.0,40,0.4,0.0,1,0,0,0,0,35.0,29.0,23.0,27.0,16,34,11,33,30
283,3.2399999999999993,19,54276,4,1.0,36,0.36,3.3333333333333335,1,0,0,0,0,32.0,14.0,20.0,22.0,8,22,8,13,25
284,3.3999999999999995,15,54336,4,1.0,31,0.31,0.5,1,0,0,0,0,15.0,18.0,17.0,19.0,5,16,0,27,12
285,3.4399999999999995,14,54392,4,1.0,28,0.28,5.0,1,0,0,0,0,16.0,17.0,16.0,22.0,18,6,8,13,11
286,3.4399999999999995,14,54448,4,1.0,29,0.29,2.8333333333333335,1,0,0,0,0,23.0,10.0,12.0,12.0,21,3,6,11,15
287,3.3599999999999994,16,54512,4,1.0,30,0.3,2.5,1,0,0,0,0,15.0,19.0,16.0,12.0,2,25,18,3,16
288,2.76,31,54636,4,1.0,36,0.36,0.5,1,0,0,0,0,22.0,30.0,28.0,18.0,14,27,14,27,42
289,3.3999999999999995,15,54696,4,1.0,24,0.24,1.8333333333333333,1,0,0,0,0,14.0,16.0,11.0,17.0,9,8,14,6,23
290,3.4799999999999995,13,54748,4,1.0,35,0.35,1.5,1,0,0,0,0,14.0,16.0,15.0,11.0,10,1,30,0,11
291,3.2799999999999994,18,54820,4,1.0,31,0.31,2.1666666666666665,1,0,0,0,0,13.0,22.0,19.0,14.0,7,15,10,15,25
292,3.1999999999999997,20,54900,4,1.0,28,0.28,6.666666666666667,1,0,0,0,0,19.0,15.0,13.0,14.0,10,15,12,9,34
293,2.4799999999999986,38,55052,4,1.0,42,0.42,3.8333333333333335,1,0,0,0,0,30.0,17.0,25.0,29.0,14,22,19,38,59
294,3.1599999999999993,21,55136,4,1.0,32,0.32,0.5,1,0,0,0,0,26.0,20.0,21.0,25.0,2,29,11,12,30
295,3.3599999999999994,16,55200,4,1.0,34,0.34,1.8333333333333333,1,0,0,0,0,22.0,20.0,16.0,14.0,2,22,2,23,15
296,3.6799999999999997,8,55232,4,1.0,19,0.19,5.833333333333333,1,0,0,0,0,12.0,11.0,17.0,12.0,9,6,5,4,8
297,3.4399999999999995,14,55288,4,1.0,33,0.33,6.833333333333333,1,0,0,0,0,17.0,15.0,8.0,18.0,20,5,5,11,15
298,2.9999999999999996,25,55388,4,1.0,35,0.35,6.666666666666667,1,0,0,0,0,18.0,19.0,12.0,22.0,24,6,16,21,33
299,2.959999999999999,26,55492,4,1.0,36,0.36,1.0,1,0,0,0,0,20.0,28.0,26.0,22.0,13,33,20,15,23
300,3.3599999999999994,16,55556,4,1.0,34,0.34,4.833333333333333,1,0,0,0,0,14.0,17.0,22.0,18.0,5,20,7,7,25
301,3.079999999999999,23,55648,4,1.0,37,0.37,0.5,1,0,0,0,0,24.0,22.0,25.0,21.0,23,12,32,6,19
302,3.4399999999999995,14,55704,4,1.0,24,0.24,0.5,1,0,0,0,0,19.0,13.0,21.0,21.0,16,3,5,25,7
303,3.3999999999999995,15,55764,4,1.0,35,0.35,1.0,1,0,0,0,0,21.0,17.0,16.0,7.0,0,14,2,30,14
304,2.5199999999999996,37,55912,4,1.0,46,0.46,0.5,1,0,0,0,0,30.0,36.0,26.0,25.0,27,17,34,13,57
305,3.4399999999999995,14,55968,4,1.0,34,0.34,1.5,1,0,0,0,0,14.0,18.0,17.0,21.0,3,26,7,9,11
306,3.2799999999999994,18,56040,4,1.0,31,0.31,1.0,1,0,0,0,0,21.0,23.0,24.0,17.0,23,0,6,31,12
307,3.119999999999999,22,56128,4,1.0,34,0.34,3.1666666666666665,1,0,0,0,0,27.0,13.0,30.0,25.0,21,15,13,13,26
308,3.5999999999999996,10,56168,4,1.0,17,0.17,0.0,1,0,0,0,0,14.0,14.0,11.0,18.0,4,5,19,3,9
309,3.2799999999999994,18,56240,4,1.0,30,0.3,0.0,1,0,0,0,0,19.0,23.0,23.0,21.0,6,25,4,31,6
310,3.5199999999999996,12,56288,4,1.0,33,0.33,3.0,1,0,0,0,0,19.0,10.0,18.0,9.0,15,4,10,10,9
311,3.079999999999999,23,56380,4,1.0,30,0.3,1.6666666666666667,1,0,0,0,0,18.0,10.0,20.0,20.0,11,26,17,4,34
312,3.2399999999999993,19,56456,4,1.0,26,0.26,0.5,1,0,0,0,0,19.0,20.0,20.0,18.0,10,13,22,8,23
313,3.3199999999999994,17,56524,4,1.0,24,0.24,2.1666666666666665,1,0,0,0,0,15.0,19.0,17.0,17.0,14,11,5,18,20
314,3.2399999999999993,19,56600,4,1.0,32,0.32,2.5,1,0,0,0,0,22.0,21.0,19.0,18.0,10,29,3,19,15
315,3.3199999999999994,17,56668,4,1.0,29,0.29,1.1666666666666667,1,0,0,0,0,15.0,20.0,22.0,21.0,6,24,22,5,11
316,3.12,22,56756,4,1.0,48,0.48,0.0,1,0,0,0,0,17.0,27.0,25.0,28.0,1,32,12,30,13
317,3.3999999999999995,15,56816,4,1.0,31,0.31,4.166666666666667,1,0,0,0,0,19.0,17.0,12.0,17.0,6,9,18,7,20
318,3.3199999999999994,17,56884,4,1.0,33,0.33,1.1666666666666667,1,0,0,0,0,14.0,15.0,20.0,21.0,17,10,2,26,13
319,3.1599999999999993,21,56968,4,1.0,38,0.38,2.3333333333333335,1,0,0,0,0,23.0,16.0,14.0,16.0,17,7,29,4,27
320,3.1599999999999993,21,57052,4,1.0,27,0.27,0.5,1,0,0,0,0,21.0,14.0,25.0,17.0,9,25,17,3,30
321,3.4399999999999995,14,57108,4,1.0,21,0.21,1.6666666666666667,1,0,0,0,0,13.0,14.0,12.0,16.0,7,16,11,5,17
322,3.1999999999999993,20,57188,4,1.0,28,0.28,1.0,1,0,0,0,0,14.0,18.0,21.0,21.0,4,17,23,5,31
323,3.5999999999999996,10,57228,4,1.0,26,0.26,3.0,1,0,0,0,0,13.0,9.0,18.0,10.0,2,11,1,16,10
324,3.119999999999999,22,57316,4,1.0,34,0.34,0.0,1,0,0,0,0,27.0,15.0,26.0,26.0,11,28,5,28,16
325,3.3599999999999994,16,57380,4,1.0,33,0.33,0.5,1,0,0,0,0,16.0,25.0,20.0,22.0,18,9,22,3,12
326,3.36,16,57444,4,1.0,30,0.3,1.6666666666666667,1,0,0,0,0,23.0,18.0,18.0,8.0,13,4,11,11,25
327,3.1199999999999997,22,57532,4,1.0,31,0.31,1.1666666666666667,1,0,0,0,0,24.0,19.0,12.0,20.0,11,23,5,18,31
328,3.4399999999999995,14,57588,4,1.0,31,0.31,4.5,1,0,0,0,0,22.0,23.0,15.0,14.0,13,5,4,24,10
329,3.1999999999999993,20,57668,4,1.0,42,0.42,2.1666666666666665,1,0,0,0,0,21.0,21.0,17.0,15.0,6,21,25,7,21
330,3.5999999999999996,10,57708,4,1.0,25,0.25,4.0,1,0,0,0,0,18.0,11.0,13.0,13.0,4,14,7,5,10
331,3.4399999999999995,14,57764,4,1.0,29,0.29,3.3333333333333335,1,0,0,0,0,17.0,17.0,16.0,18.0,6,13,1,26,10
332,3.5199999999999996,12,57812,4,1.0,20,0.2,3.8333333333333335,1,0,0,0,0,12.0,9.0,6.0,16.0,8,12,3,5,20
333,3.1599999999999993,21,57896,4,1.0,40,0.4,2.6666666666666665,1,0,0,0,0,19.0,25.0,19.0,22.0,3,25,19,6,31
334,3.119999999999999,22,57984,4,1.0,36,0.36,1.1666666666666667,1,0,0,0,0,21.0,17.0,23.0,18.0,12,30,8,12,26
335,3.3999999999999995,15,58044,4,1.0,29,0.29,1.6666666666666667,1,0,0,0,0,20.0,19.0,16.0,18.0,19,4,6,19,12
336,3.039999999999999,24,58140,4,1.0,29,0.29,0.0,1,0,0,0,0,30.0,25.0,22.0,21.0,18,2,18,38,20
337,3.079999999999999,23,58232,4,1.0,31,0.31,0.0,1,0,0,0,0,27.0,29.0,23.0,29.0,33,9,16,8,26
338,3.2399999999999993,19,58308,4,1.0,28,0.28,0.0,1,0,0,0,0,17.0,17.0,21.0,15.0,4,28,12,13,19
339,3.1999999999999993,20,58388,4,1.0,38,0.38,1.1666666666666667,1,0,0,0,0,22.0,19.0,25.0,19.0,6,24,6,26,18
340,3.4799999999999995,13,58440,4,1.0,32,0.32,7.5,1,0,0,0,0,12.0,24.0,22.0,12.0,9,4,6,20,13
341,2.999999999999999,25,58540,4,1.0,30,0.3,0.5,1,0,0,0,0,25.0,21.0,22.0,14.0,3,26,12,26,33
342,3.3599999999999994,16,58604,4,1.0,31,0.31,1.6666666666666667,1,0,0,0,0,23.0,19.0,13.0,18.0,4,23,12,8,17
343,2.839999999999999,29,58720,4,1.0,33,0.33,1.1666666666666667,1,0,0,0,0,29.0,27.0,20.0,25.0,5,27,22,20,42
344,3.4399999999999995,14,58776,4,1.0,34,0.34,2.8333333333333335,1,0,0,0,0,15.0,16.0,14.0,15.0,6,6,8,22,14
345,3.5199999999999996,12,58824,4,1.0,19,0.19,1.5,1,0,0,0,0,13.0,16.0,19.0,14.0,16,4,11,5,12
346,3.04,24,58920,4,1.0,35,0.35,3.8333333333333335,1,0,0,0,0,12.0,24.0,17.0,21.0,6,20,22,7,41
347,2.879999999999999,28,59032,4,1.0,32,0.32,5.166666666666667,1,0,0,0,0,22.0,27.0,25.0,30.0,14,22,19,12,45
348,3.5999999999999996,10,59072,4,1.0,16,0.16,6.833333333333333,1,0,0,0,0,17.0,11.0,12.0,10.0,8,9,6,9,8
349,3.3599999999999994,16,59136,4,1.0,33,0.33,3.0,1,0,0,0,0,15.0,22.0,22.0,16.0,4,11,23,4,22
350,3.2399999999999993,19,59212,4,1.0,30,0.3,2.1666666666666665,1,0,0,0,0,23.0,18.0,24.0,24.0,26,7,9,26,8
351,3.4399999999999995,14,59268,4,1.0,24,0.24,1.6666666666666667,1,0,0,0,0,22.0,18.0,26.0,13.0,6,15,5,19,11
352,3.1999999999999993,20,59348,4,1.0,24,0.24,0.5,1,0,0,0,0,21.0,19.0,23.0,26.0,19,10,13,19,19
353,3.2799999999999994,18,59420,4,1.0,34,0.34,0.5,1,0,0,0,0,23.0,21.0,24.0,16.0,20,8,7,31,6
354,3.76,6,59444,4,1.0,15,0.15,3.1666666666666665,1,0,0,0,0,8.0,16.0,15.0,15.0,1,4,1,12,6
355,3.04,24,59540,4,1.0,34,0.34,0.5,1,0,0,0,0,16.0,19.0,24.0,23.0,9,30,8,23,26
356,3.4799999999999995,13,59592,4,1.0,23,0.23,0.0,1,0,0,0,0,16.0,15.0,19.0,23.0,25,5,3,13,6
357,3.3599999999999994,16,59656,4,1.0,33,0.33,9.0,1,0,0,0,0,23.0,14.0,9.0,12.0,12,15,7,8,22
358,3.4799999999999995,13,59708,4,1.0,33,0.33,1.6666666666666667,1,0,0,0,0,21.0,17.0,14.0,20.0,6,11,2,26,7
359,3.4799999999999995,13,59760,4,1.0,26,0.26,6.0,1,0,0,0,0,17.0,16.0,7.0,10.0,9,11,8,4,20
360,3.4799999999999995,13,59812,4,1.0,30,0.3,1.5,1,0,0,0,0,19.0,11.0,18.0,15.0,20,0,3,20,9
361,3.039999999999999,24,59908,4,1.0,37,0.37,1.1666666666666667,1,0,0,0,0,22.0,17.0,23.0,24.0,4,34,24,13,21
362,3.3199999999999994,17,59976,4,1.0,29,0.29,1.1666666666666667,1,0,0,0,0,19.0,20.0,21.0,20.0,10,20,5,22,11
363,3.3599999999999994,16,60040,4,1.0,32,0.32,0.5,1,0,0,0,0,23.0,22.0,26.0,11.0,20,6,5,20,13
364,3.5599999999999996,11,60084,4,1.0,25,0.25,0.5,1,0,0,0,0,18.0,10.0,14.0,12.0,4,21,2,8,9
365,3.2399999999999993,19,60160,4,1.0,25,0.25,0.5,1,0,0,0,0,27.0,20.0,19.0,18.0,13,25,23,1,14
366,3.3599999999999994,16,60224,4,1.0,24,0.24,0.6666666666666666,1,0,0,0,0,20.0,19.0,17.0,15.0,15,10,7,21,11
367,3.2399999999999993,19,60300,4,1.0,41,0.41,1.6666666666666667,1,0,0,0,0,15.0,17.0,17.0,21.0,23,1,27,5,20
368,3.5599999999999996,11,60344,4,1.0,23,0.23,1.3333333333333333,1,0,0,0,0,12.0,15.0,13.0,18.0,5,16,5,9,9
369,3.2399999999999993,19,60420,4,1.0,31,0.31,1.5,1,0,0,0,0,23.0,18.0,19.0,19.0,32,5,16,14,9
370,3.4799999999999995,13,60472,4,1.0,23,0.23,0.6666666666666666,1,0,0,0,0,14.0,18.0,18.0,7.0,11,7,6,12,16
371,3.119999999999999,22,60560,4,1.0,44,0.44,1.6666666666666667,1,0,0,0,0,22.0,22.0,21.0,21.0,6,28,29,11,14
372,2.839999999999999,29,60676,4,1.0,43,0.43,0.0,1,0,0,0,0,32.0,35.0,33.0,32.0,10,41,16,33,16
373,3.6399999999999997,9,60712,4,1.0,16,0.16,3.8333333333333335,1,0,0,0,0,11.0,12.0,16.0,12.0,4,10,13,3,6
374,3.4799999999999995,13,60764,4,1.0,29,0.29,1.6666666666666667,1,0,0,0,0,15.0,18.0,17.0,15.0,11,7,18,6,10
375,3.5999999999999996,10,60804,4,1.0,20,0.2,2.3333333333333335,1,0,0,0,0,10.0,16.0,9.0,13.0,2,11,10,5,12
376,3.2799999999999994,18,60876,4,1.0,30,0.3,1.1666666666666667,1,0,0,0,0,20.0,18.0,19.0,16.0,10,8,8,25,21
377,2.519999999999999,37,61024,4,1.0,45,0.45,1.0,1,0,0,0,0,30.0,27.0,29.0,33.0,21,29,38,15,45
378,3.3199999999999994,17,61092,4,1.0,32,0.32,2.5,1,0,0,0,0,24.0,20.0,21.0,22.0,6,19,23,5,15
379,3.1999999999999993,20,61172,4,1.0,31,0.31,2.5,1,0,0,0,0,21.0,26.0,25.0,20.0,19,7,12,29,13
380,3.2399999999999993,19,61248,4,1.0,25,0.25,4.333333333333333,1,0,0,0,0,16.0,21.0,17.0,17.0,2,13,12,11,38
381,3.3199999999999994,17,61316,4,1.0,29,0.29,3.1666666666666665,1,0,0,0,0,19.0,15.0,23.0,20.0,5,20,23,4,16
382,3.3599999999999994,16,61380,4,1.0,34,0.34,1.1666666666666667,1,0,0,0,0,17.0,19.0,17.0,17.0,18,3,3,24,16
383,3.119999999999999,22,61468,4,1.0,36,0.36,0.5,1,0,0,0,0,25.0,26.0,30.0,21.0,28,7,34,9,10
